Time,WAP,Best Bid,Best Ask
210330.4,125497.29,125500,124800
210330.4,125175.00,125500,124900
210330.4,125495.00,125500,124800
210330.5,125175.00,125500,124900
210330.5,125496.43,125500,125000
210330.5,125283.33,125500,125100
210330.6,125496.43,125500,125000
210330.6,125283.33,125500,125100
210330.6,125088.57,125500,124900
210330.6,125398.03,125400,124800
210330.7,125175.00,125500,124900
210330.7,125494.30,125500,124700
210330.7,125497.29,125500,124800
210330.7,125358.33,125400,124900
210330.8,125366.67,125400,125000
210330.8,125399.88,125400,125000
210330.8,125399.88,125400,125000
210330.8,125399.94,125400,125200
210330.9,125399.88,125400,125000
210330.9,125399.88,125400,125000
210330.9,125366.67,125400,125000
210330.9,125038.82,125100,125000
210331.0,125599.60,125600,124600
210331.0,125513.51,125600,124800
210331.0,125524.32,125600,124900
210331.0,125535.14,125600,125000
210331.1,125582.14,125600,125100
210331.1,125556.76,125600,125200
210331.1,125556.76,125600,125200
210331.1,125453.85,125500,125200
210331.2,125470.37,125500,125100
210331.2,125478.95,125500,125100
210331.2,125103.21,125400,125100
210331.2,125470.37,125500,125100
210331.3,125478.95,125500,125100
210331.3,125478.95,125500,125100
210331.3,125478.95,125500,125100
210331.3,125478.95,125500,125100
210331.4,125496.33,125500,125100
210331.4,125496.33,125500,125100
210331.4,125495.88,125500,125100
210331.4,125495.88,125500,125100
210331.5,125495.88,125500,125100
210331.5,125499.89,125500,124400
210331.5,125499.89,125500,124400
210331.5,125499.89,125500,124400
210331.6,125499.91,125500,124600
210331.6,125499.91,125500,124600
210331.6,124499.48,124500,124400
210331.6,125499.91,125500,124600
210331.7,125695.62,125700,124600
210331.7,125206.85,125700,124800
210331.7,125201.41,125800,124600
210331.7,125878.75,125900,124800
210331.8,125002.63,125800,125000
210331.8,125596.71,125600,124600
210331.8,125199.79,125800,124600
210331.8,125199.79,125800,124600
210331.9,125000.00,125600,124400
210331.9,124809.53,125700,124800
210331.9,125182.14,125300,124800
210331.9,125285.55,125400,124800
210332.0,124811.01,125600,124800
210332.0,125182.14,125300,124800
210332.0,124808.26,125400,124800
210332.0,125105.71,125200,124800
210332.1,124808.26,125400,124800
210332.1,125105.71,125200,124800
210332.1,124805.52,125200,124800
210332.1,125029.29,125100,124800
210332.2,124974.46,125100,124800
210332.2,124974.46,125100,124800
210332.2,124974.46,125100,124800
210332.2,124974.46,125100,124800
210332.3,124974.46,125100,124800
210332.3,124986.63,125100,124800
210332.3,124986.63,125100,124800
210332.3,124996.93,125100,124800
210332.4,124996.93,125100,124800
210332.4,124996.93,125100,124800
210332.4,124996.93,125100,124800
210332.4,124996.93,125100,124800
210332.5,124802.12,125000,124800
210332.5,124996.93,125100,124800
210332.5,124977.37,125100,124800
210332.5,124977.37,125100,124800
210332.6,124977.37,125100,124800
210332.6,124977.37,125100,124800
210332.6,124977.37,125100,124800
210332.6,124977.37,125100,124800
210332.7,124977.37,125100,124800
210332.7,124977.37,125100,124800
210332.7,124977.37,125100,124800
210332.7,124977.37,125100,124800
210332.8,124977.37,125100,124800
210332.8,124977.37,125100,124800
210332.8,124977.37,125100,124800
210332.8,124977.37,125100,124800
210332.9,124977.37,125100,124800
210332.9,124977.37,125100,124800
210332.9,124947.27,125100,124800
210332.9,124920.00,125100,124800
210333.0,124902.94,125300,124800
210333.0,124919.15,125200,124800
210333.0,125198.69,125200,124800
210333.0,125297.33,125300,124800
210333.0,125051.72,125300,124900
210333.1,125195.55,125200,124800
210333.1,125029.21,125200,124800
210333.1,125195.54,125200,124800
210333.2,125029.21,125200,124800
210333.2,125005.13,125200,124800
210333.2,125005.13,125200,124800
210333.2,125005.13,125200,124800
210333.3,125005.13,125200,124800
210333.3,125005.13,125200,124800
210333.3,125005.13,125200,124800
210333.3,125005.13,125200,124800
210333.4,125005.13,125200,124800
210333.4,125005.13,125200,124800
210333.4,125005.13,125200,124800
210333.4,125005.13,125200,124800
210333.5,125005.13,125200,124800
210333.5,125041.21,125200,124800
210333.5,125041.21,125200,124800
210333.5,125041.21,125200,124800
210333.6,125041.21,125200,124800
210333.6,124804.71,125200,124800
210333.6,125035.29,125100,124800
210333.6,125041.21,125200,124800
210333.7,125041.21,125200,124800
210333.7,125041.21,125200,124800
210333.7,125031.91,125200,124800
210333.7,125031.91,125200,124800
210333.7,125031.91,125200,124800
210333.8,124804.28,125200,124800
210333.8,125030.28,125100,124800
210333.8,124804.28,125200,124800
210333.9,125030.28,125100,124800
210333.9,124804.28,125200,124800
210333.9,125030.28,125100,124800
210333.9,124804.28,125200,124800
210334.0,124802.16,125000,124800
210334.0,124802.16,125000,124800
210334.0,124804.28,125200,124800
210334.0,125030.28,125100,124800
210334.1,124804.28,125200,124800
210334.1,124802.16,125000,124800
210334.1,124802.17,125000,124800
210334.1,124803.23,125100,124800
210334.2,124802.16,125000,124800
210334.2,124802.16,125000,124800
210334.2,124802.16,125000,124800
210334.2,124801.86,125000,124800
210334.3,124801.86,125000,124800
210334.3,124801.86,125000,124800
210334.3,124500.77,124600,124500
210334.4,124500.32,124600,124500
210334.4,124483.46,124500,124400
210334.4,124483.46,124500,124400
210334.4,124483.46,124500,124400
210334.5,124483.46,124500,124400
210334.5,124483.46,124500,124400
210334.5,124492.34,124500,124400
210334.5,124491.13,124500,124400
210334.6,124491.13,124500,124400
210334.6,124482.86,124500,124400
210334.6,124405.17,125000,124400
210334.6,124403.44,124800,124400
210334.7,124617.50,124700,124400
210334.7,124401.72,124600,124400
210334.7,124401.72,124600,124400
210334.7,124401.72,124600,124400
210334.8,124401.72,124600,124400
210334.8,124403.45,124800,124400
210334.8,124617.50,124700,124400
210334.8,124403.45,124800,124400
210334.9,124300.61,124400,124300
210334.9,124300.61,124400,124300
210334.9,124300.61,124400,124300
210334.9,124300.61,124400,124300
210334.9,124300.61,124400,124300
210335.0,124300.61,124400,124300
210335.0,124300.61,124400,124300
210335.0,124300.61,124400,124300
210335.1,124300.61,124400,124300
210335.1,124300.10,124400,124300
210335.1,124300.30,124600,124300
210335.1,124300.30,124600,124300
210335.2,124300.30,124600,124300
210335.2,124300.50,124800,124300
210335.2,124300.50,124800,124300
210335.2,124300.35,124800,124300
210335.3,124300.21,124600,124300
210335.3,124301.08,124600,124300
210335.3,124301.79,124800,124300
210335.3,124301.79,124800,124300
210335.4,124560.87,124800,124300
210335.4,124401.64,124900,124400
210335.4,124302.06,124600,124300
210335.4,124200.60,124600,124200
210335.5,124293.75,124500,124200
210335.5,124200.60,124600,124200
210335.5,124293.75,124500,124200
210335.5,124200.60,124600,124200
210335.6,124200.45,124500,124200
210335.6,124200.45,124500,124200
210335.6,124200.45,124500,124200
210335.6,124200.30,124400,124200
210335.7,124200.60,124600,124200
210335.7,124200.30,124400,124200
210335.7,124200.36,124400,124200
210335.7,124105.85,124400,124100
210335.8,124105.85,124400,124100
210335.8,124103.90,124300,124100
210335.8,124105.19,124400,124100
210335.8,124101.40,124200,124100
210335.9,124101.40,124200,124100
210335.9,124101.40,124200,124100
210335.9,124101.40,124200,124100
210335.9,124000.87,124100,124000
210336.0,124001.72,124200,124000
210336.0,124001.72,124200,124000
210336.0,123901.88,124200,123900
210336.0,123901.88,124200,123900
210336.1,123901.31,124200,123900
210336.1,123901.31,124200,123900
210336.1,123902.19,124400,123900
210336.1,124071.43,124200,123900
210336.2,123901.31,124200,123900
210336.2,123901.31,124200,123900
210336.2,123901.31,124200,123900
210336.2,123901.31,124200,123900
210336.3,123901.31,124200,123900
210336.3,123903.07,124600,123900
210336.3,124185.71,124400,123900
210336.3,123902.18,124400,123900
210336.4,124071.43,124200,123900
210336.4,123903.07,124600,123900
210336.4,123902.62,124500,123900
210336.4,124136.00,124400,124000
210336.5,124136.00,124400,124000
210336.5,124070.00,124400,123900
210336.5,124070.00,124400,123900
210336.5,124070.00,124400,123900
210336.6,124084.78,124400,123900
210336.6,124084.78,124400,123900
210336.6,124084.78,124400,123900
210336.6,124084.78,124400,123900
210336.7,123861.00,123900,123800
210336.7,123855.31,123900,123800
210336.7,123855.31,123900,123800
210336.7,123855.31,123900,123800
210336.8,123855.31,123900,123800
210336.8,123899.01,123900,123800
210336.8,123899.01,123900,123800
210336.8,123899.01,123900,123800
210336.9,123899.01,123900,123800
210336.9,123899.01,123900,123800
210336.9,123899.01,123900,123800
210336.9,124498.03,124500,124000
210337.0,124337.50,124500,124200
210337.0,124497.30,124500,123800
210337.0,124283.33,124500,124100
210337.0,124229.17,124500,124000
210337.1,124229.17,124500,124000
210337.1,124229.17,124500,124000
210337.1,124456.18,124500,124400
210337.1,124643.90,124800,124400
210337.2,124688.70,124800,124400
210337.2,124688.70,124800,124400
210337.2,124688.70,124800,124400
210337.2,124688.70,124800,124400
210337.3,124688.70,124800,124400
210337.3,124688.70,124800,124400
210337.3,124688.70,124800,124400
210337.3,124403.29,124800,124400
210337.4,124401.98,124800,124400
210337.4,124401.98,124800,124400
210337.4,124401.98,124800,124400
210337.4,124640.96,124800,124400
210337.5,124298.71,124300,123800
210337.5,124219.35,124500,123900
210337.5,124412.77,124600,123800
210337.5,123810.68,124800,123800
210337.6,124286.11,124500,123800
210337.6,124425.00,124700,123800
210337.6,123810.68,124800,123800
210337.6,124286.11,124500,123800
210337.7,123807.44,124800,123800
210337.7,123805.96,124600,123800
210337.7,123805.96,124600,123800
210337.7,124425.00,124700,123800
210337.8,124102.30,124800,124100
210337.8,123808.55,124600,123800
210337.8,123805.96,124600,123800
210337.8,123805.96,124600,123800
210337.9,123802.31,124600,123800
210337.9,123802.31,124600,123800
210337.9,123706.08,124600,123700
210337.9,124305.94,124600,123700
210338.0,124002.63,124800,124000
210338.0,123711.00,124800,123700
210338.0,123707.43,124800,123700
210338.0,123707.43,124800,123700
210338.1,124406.61,124800,124400
210338.1,124406.59,124800,124400
210338.1,124406.59,124800,124400
210338.1,124734.33,124800,124400
210338.2,124673.68,124900,124500
210338.2,124409.81,124900,124400
210338.2,124408.20,124900,124400
210338.2,124600.12,124800,124600
210338.3,124600.12,124800,124600
210338.3,124600.18,124900,124600
210338.3,124600.18,124900,124600
210338.3,124636.73,124900,124600
210338.4,124600.12,124800,124600
210338.4,124600.12,124800,124600
210338.4,124600.12,124800,124600
210338.4,124600.12,124800,124600
210338.5,124402.76,124700,124400
210338.5,124403.69,124800,124400
210338.5,124695.24,124800,124400
210338.5,124597.18,124900,124400
210338.6,124392.09,124900,124300
210338.6,124105.48,124700,124000
210338.6,124597.37,124600,123800
210338.6,124177.89,124700,123900
210338.7,124691.53,124700,123800
210338.7,124243.16,124700,124000
210338.7,124100.79,124700,123700
210338.7,124065.59,124700,123700
210338.8,123924.42,124700,123700
210338.8,124305.94,124600,123700
210338.8,124682.18,124700,123800
210338.8,124098.30,124700,124000
210338.9,124497.70,124500,123800
210338.9,124012.34,124700,123900
210338.9,124597.53,124600,123800
210338.9,124684.21,124700,123900
210339.0,124001.32,124400,124000
210339.0,124152.24,124300,123700
210339.0,124300.47,124400,124300
210339.1,124300.47,124400,124300
210339.1,123701.68,124400,123700
210339.1,123910.53,124200,123700
210339.1,123910.53,124200,123700
210339.2,124168.42,124200,123600
210339.2,123901.50,124400,123900
210339.2,124000.00,124300,123700
210339.2,123701.64,124200,123700
210339.3,123998.15,124100,123600
210339.3,123701.64,124200,123700
210339.4,123103.54,123400,123100
210339.5,123103.54,123400,123100
210339.5,123300.67,123400,123300
210339.5,123300.67,123400,123300
210339.5,123302.00,123600,123300
210339.6,123303.33,123800,123300
210339.6,123434.00,123500,123300
210339.6,123402.62,123800,123400
210339.6,123533.33,123600,123400
210339.7,123402.62,123800,123400
210339.7,123591.30,123600,123400
210339.7,123401.31,123600,123400
210339.7,123401.31,123600,123400
210339.8,123402.62,123800,123400
210339.8,123600.00,123700,123400
210339.8,123402.19,123800,123400
210339.8,123574.68,123700,123400
210339.9,123401.83,123800,123400
210339.9,123574.68,123700,123400
210339.9,123402.75,124000,123400
210339.9,123402.75,124000,123400
210340.0,123691.14,123900,123400
210340.0,123404.69,124000,123400
210340.0,123691.14,123900,123400
210340.0,123404.69,124000,123400
210340.1,123401.83,123800,123400
210340.1,123603.12,123800,123600
210340.1,123603.13,123800,123600
210340.1,123603.13,123800,123600
210340.2,123602.23,123800,123600
210340.2,123694.17,123700,123600
210340.2,123686.54,123700,123600
210340.3,123600.90,123800,123600
210340.3,123601.34,123900,123600
210340.3,123600.90,123800,123600
210340.3,123601.34,123900,123600
210340.4,123602.70,124200,123600
210340.4,123888.46,124100,123600
210340.4,123604.63,124200,123600
210340.4,123888.46,124100,123600
210340.5,123880.65,124200,123600
210340.5,123406.25,124200,123400
210340.6,123807.59,124100,123400
210340.6,123403.14,123800,123400
210340.7,123574.68,123700,123400
210340.7,123401.83,123800,123400
210340.7,123400.76,123600,123400
210340.8,123400.21,123500,123400
210340.8,123400.21,123500,123400
210340.8,123400.42,123600,123400
210340.8,123400.42,123600,123400
210340.9,123400.12,123800,123400
210340.9,123425.00,123700,123400
210340.9,123400.12,123800,123400
210340.9,123450.94,123700,123300
210341.0,123450.94,123700,123300
210341.0,123450.94,123700,123300
210341.0,123450.94,123700,123300
210341.0,123450.94,123700,123300
210341.1,123450.94,123700,123300
210341.1,123450.94,123700,123300
210341.1,123450.94,123700,123300
210341.1,123450.94,123700,123300
210341.2,123450.94,123700,123300
210341.2,123596.30,123700,123300
210341.2,123669.77,123900,123300
210341.2,123401.97,124000,123400
210341.3,123305.13,124000,123300
210341.3,123305.14,124000,123300
210341.3,123305.08,124000,123300
210341.3,123302.17,123600,123300
210341.4,123302.17,123600,123300
210341.4,123302.17,123600,123300
210341.4,123300.21,123400,123300
210341.4,123101.40,123200,123100
210341.5,123100.95,123200,123100
210341.5,123100.95,123200,123100
210341.5,123100.95,123200,123100
210341.5,123102.85,123400,123100
210341.6,123104.17,123600,123100
210341.6,123200.88,123600,123200
210341.6,123200.88,123600,123200
210341.6,123200.22,123300,123200
210341.7,123200.44,123400,123200
210341.7,123200.08,123400,123200
210341.7,123100.83,123200,123100
210341.7,123100.83,123200,123100
210341.8,123100.83,123200,123100
210341.8,123101.67,123300,123100
210341.8,123102.50,123400,123100
210341.8,123103.33,123500,123100
210341.9,123387.18,123500,123100
210341.9,123568.00,123700,123100
210341.9,123101.04,123900,123100
210341.9,123269.57,123700,123100
210342.0,123241.30,123600,123100
210342.0,123432.10,123500,123000
210342.0,123101.64,123600,123100
210342.0,123345.68,123400,123000
210342.1,123014.19,123600,123000
210342.1,123345.68,123400,123000
210342.1,123014.19,123600,123000
210342.1,123345.68,123400,123000
210342.2,123528.26,123600,123000
210342.2,123101.64,123600,123100
210342.2,123345.68,123400,123000
210342.2,123014.19,123600,123000
210342.3,123345.68,123400,123000
210342.3,123011.86,123500,123000
210342.3,123259.26,123300,123000
210342.3,123016.45,123800,123000
210342.4,123012.30,123600,123000
210342.4,123345.68,123400,123000
210342.4,123014.19,123600,123000
210342.4,123345.68,123400,123000
210342.5,123528.26,123600,123000
210342.5,123102.30,123800,123100
210342.5,123518.52,123600,123000
210342.5,123101.64,123600,123100
210342.6,123004.11,123200,123000
210342.6,123004.11,123200,123000
210342.6,123004.11,123200,123000
210342.7,123004.11,123200,123000
210342.7,123004.11,123200,123000
210342.7,123004.11,123200,123000
210342.7,123004.11,123200,123000
210342.8,123004.11,123200,123000
210342.8,123004.11,123200,123000
210342.8,123004.11,123200,123000
210342.8,123088.98,123100,123000
210342.8,123088.98,123100,123000
210342.9,123088.98,123100,123000
210342.9,123088.98,123100,123000
210342.9,123088.98,123100,123000
210343.0,123088.98,123100,123000
210343.0,123087.44,123100,123000
210343.0,123087.44,123100,123000
210343.0,123087.44,123100,123000
210343.1,123087.44,123100,123000
210343.1,123087.44,123100,123000
210343.1,123087.44,123100,123000
210343.1,123084.98,123100,123000
210343.2,123084.98,123100,123000
210343.2,123084.98,123100,123000
210343.2,123084.98,123100,123000
210343.2,123084.98,123100,123000
210343.3,123084.98,123100,123000
210343.3,123084.98,123100,123000
210343.3,123084.98,123100,123000
210343.3,123084.98,123100,123000
210343.4,123084.98,123100,123000
210343.4,123084.98,123100,123000
210343.4,123084.98,123100,123000
210343.4,123084.98,123100,123000
210343.5,123084.98,123100,123000
210343.5,123084.98,123100,123000
210343.5,123084.98,123100,123000
210343.5,123084.98,123100,123000
210343.6,123084.98,123100,123000
210343.6,123084.98,123100,123000
210343.6,123087.02,123100,123000
210343.6,123381.63,123400,123100
210343.7,123381.63,123400,123100
210343.7,123381.63,123400,123100
210343.7,123381.63,123400,123100
210343.7,123381.63,123400,123100
210343.8,123300.22,123400,123300
210343.8,123300.22,123400,123300
210343.8,123300.22,123400,123300
210343.8,123300.22,123400,123300
210343.9,123300.22,123400,123300
210343.9,123300.22,123400,123300
210343.9,123388.00,123400,123300
210343.9,123300.22,123400,123300
210344.0,123364.00,123400,123100
210344.0,123364.00,123400,123100
210344.0,122903.48,123000,122900
210344.0,122903.48,123000,122900
210344.1,122903.41,123000,122900
210344.1,122706.05,122800,122700
210344.1,122706.05,122800,122700
210344.1,122705.62,122800,122700
210344.2,122716.87,123000,122700
210344.2,122716.87,123000,122700
210344.2,122716.87,123000,122700
210344.2,122722.50,123100,122700
210344.3,122984.26,123000,122700
210344.3,122722.50,123100,122700
210344.3,122984.26,123000,122700
210344.3,122728.12,123200,122700
210344.4,122984.26,123000,122700
210344.4,122733.75,123300,122700
210344.4,123079.01,123100,122700
210344.4,122980.39,123000,122700
210344.5,122979.38,123000,122700
210344.5,122979.38,123000,122700
210344.5,122979.38,123000,122700
210344.5,122979.38,123000,122700
210344.6,122716.80,123000,122700
210344.6,122716.80,123000,122700
210344.6,122983.36,123000,122700
210344.6,122986.08,123000,122700
210344.7,122986.08,123000,122700
210344.7,122986.08,123000,122700
210344.7,122986.08,123000,122700
210344.7,122986.08,123000,122700
210344.8,122705.62,122800,122700
210344.8,122705.62,122800,122700
210344.8,122705.62,122800,122700
210344.8,122705.62,122800,122700
210344.9,122705.62,122800,122700
210344.9,122705.62,122800,122700
210344.9,122798.68,122800,122700
210344.9,122798.68,122800,122700
210345.0,122798.68,122800,122700
210345.0,122798.68,122800,122700
210345.0,122798.68,122800,122700
210345.0,122705.62,122800,122700
210345.1,122705.62,122800,122700
210345.1,122798.65,122800,122700
210345.1,122798.65,122800,122700
210345.1,122705.52,122800,122700
210345.2,122798.53,122800,122700
210345.2,122704.68,122800,122700
210345.2,122704.68,122800,122700
210345.2,122704.68,122800,122700
210345.3,122798.40,122800,122700
210345.3,122798.40,122800,122700
210345.3,122798.40,122800,122700
210345.3,122798.99,122800,122700
210345.4,122798.99,122800,122700
210345.4,122704.68,122800,122700
210345.4,122798.99,122800,122700
210345.4,122798.99,122800,122700
210345.5,122704.68,122800,122700
210345.5,122605.69,122700,122600
210345.5,122605.69,122700,122600
210345.5,122504.20,122600,122500
210345.6,122502.81,122600,122500
210345.6,122302.45,122400,122300
210345.6,122304.65,122500,122300
210345.6,122302.32,122400,122300
210345.7,122302.32,122400,122300
210345.7,122302.32,122400,122300
210345.7,121902.09,122000,121900
210345.8,121700.72,121800,121700
210345.8,121601.65,121700,121600
210345.8,121601.65,121700,121600
210345.8,121603.29,121800,121600
210345.9,121601.64,121700,121600
210345.9,121603.29,121800,121600
210345.9,121603.29,121800,121600
210345.9,121604.13,121800,121600
210346.0,121604.13,121800,121600
210346.0,121604.18,121800,121600
210346.0,121606.20,121900,121600
210346.0,121602.07,121700,121600
210346.1,121603.34,121800,121600
210346.1,121700.01,121800,121700
210346.1,121700.01,121800,121700
210346.1,121700.02,121900,121700
210346.2,121700.03,122000,121700
210346.2,121700.02,121900,121700
210346.2,121700.05,122200,121700
210346.2,121708.82,122000,121700
210346.3,121700.05,122200,121700
210346.3,121708.82,122000,121700
210346.3,121700.06,122300,121700
210346.3,121711.76,122100,121700
210346.4,121708.82,122000,121700
210346.4,121700.07,122400,121700
210346.4,121714.71,122200,121700
210346.4,121708.82,122000,121700
210346.5,121700.05,122200,121700
210346.5,121708.82,122000,121700
210346.5,121700.05,122200,121700
210346.5,121708.82,122000,121700
210346.6,121700.05,122200,121700
210346.6,121708.82,122000,121700
210346.6,121700.07,122400,121700
210346.6,121866.67,122200,121700
210346.7,122004.48,122300,121700
210346.7,122001.53,122600,121800
210346.7,121702.37,122400,121700
210346.7,121700.07,122400,121700
210346.8,121700.07,122400,121700
210346.8,121723.53,122500,121700
210346.8,121709.09,122600,121700
210346.8,121713.64,122600,121700
210346.9,122594.83,122600,121800
210346.9,122594.83,122600,121800
210346.9,122135.71,122600,121900
210346.9,122592.24,122600,121800
210347.0,122596.13,122600,122000
210347.0,122268.37,122600,122100
210347.0,122498.36,122500,122000
210347.0,122318.75,122600,122300
210347.1,122318.75,122600,122300
210347.1,122318.75,122600,122300
210347.1,122338.89,123000,122300
210347.1,122300.20,122800,122300
210347.2,122038.82,122100,122000
210347.2,121707.55,122100,121700
210347.2,121708.82,122000,121700
210347.2,121710.53,122100,121700
210347.3,121999.34,122000,121800
210347.3,122099.97,122100,121800
210347.3,122099.97,122100,121800
210347.3,122099.97,122100,121800
210347.4,122099.97,122100,121800
210347.4,122099.99,122100,122000
210347.4,122099.99,122100,122000
210347.4,122099.99,122100,122000
210347.5,122992.86,123000,122200
210347.5,122897.81,122900,122400
210347.5,122855.10,122900,122700
210347.5,122855.10,122900,122700
210347.6,122855.10,122900,122700
210347.6,122855.10,122900,122700
210347.6,122855.10,122900,122700
210347.6,122855.10,122900,122700
210347.7,122855.10,122900,122700
210347.7,122855.10,122900,122700
210347.7,122855.10,122900,122700
210347.7,122855.10,122900,122700
210347.8,122886.50,122900,122700
210347.8,122886.50,122900,122700
210347.8,122887.65,122900,122700
210347.8,122887.65,122900,122700
210347.9,122887.65,122900,122700
210347.9,122887.65,122900,122700
210347.9,122887.65,122900,122700
210347.9,122941.27,123000,122700
210348.0,122941.27,123000,122700
210348.0,122941.27,123000,122700
210348.0,122867.86,123000,122800
210348.0,122867.86,123000,122800
210348.1,122867.86,123000,122800
210348.1,122800.38,123000,122800
210348.1,122800.38,123000,122800
210348.1,122701.50,122800,122700
210348.2,122701.00,122800,122700
210348.2,122701.40,122800,122700
210348.2,122701.40,122800,122700
210348.2,122704.19,123000,122700
210348.3,122704.19,123000,122700
210348.3,122937.99,123000,122700
210348.3,122937.99,123000,122700
210348.3,122937.99,123000,122700
210348.4,122937.99,123000,122700
210348.4,122980.95,123000,122700
210348.4,122980.95,123000,122700
210348.4,122980.95,123000,122700
210348.5,122980.95,123000,122700
210348.5,122319.28,122500,122300
210348.5,122497.01,122500,122100
210348.5,122496.34,122500,122000
210348.6,122222.22,122500,122100
210348.6,122495.73,122500,122100
210348.6,122498.45,122500,122200
210348.6,122498.45,122500,122200
210348.7,122999.68,123000,122200
210348.7,122907.69,123000,122700
210348.7,122907.69,123000,122700
210348.7,122907.69,123000,122700
210348.8,122809.76,123200,122700
210348.8,122785.71,123100,122700
210348.8,122764.29,123000,122700
210348.8,122809.76,123200,122700
210348.9,122785.71,123100,122700
210348.9,122764.29,123000,122700
210348.9,122700.45,123200,122700
210348.9,122764.29,123000,122700
210349.0,122199.47,122200,122100
210349.0,123002.47,123200,122700
210349.0,123059.65,123200,122700
210349.0,122704.05,123200,122700
210349.1,122879.27,123000,122700
210349.1,122702.43,123200,122700
210349.1,122879.27,123000,122700
210349.1,123031.08,123200,122700
210349.1,123083.18,123200,122700
210349.2,123083.18,123200,122700
210349.2,123083.18,123200,122700
210349.2,123083.18,123200,122700
210349.3,123083.18,123200,122700
210349.3,123083.18,123200,122700
210349.3,123083.18,123200,122700
210349.3,123083.18,123200,122700
210349.4,123083.18,123200,122700
210349.4,123083.18,123200,122700
210349.4,123083.18,123200,122700
210349.4,123083.18,123200,122700
210349.5,123083.18,123200,122700
210349.5,122909.30,123200,122700
210349.5,123097.04,123100,122200
210349.5,123194.81,123200,122300
210349.6,123197.74,123200,122300
210349.6,123197.51,123200,122200
210349.6,123197.51,123200,122200
210349.6,123197.50,123200,122200
210349.7,122798.72,122800,122400
210349.7,122798.72,122800,122400
210349.7,122553.85,122800,122300
210349.7,122598.68,122600,122200
210349.8,122698.68,122700,122300
210349.8,122797.42,122800,122400
210349.8,122798.72,122800,122400
210349.8,122798.72,122800,122400
210349.9,122553.85,122800,122300
210349.9,122599.34,122600,122400
210349.9,122799.36,122800,122600
210349.9,122799.04,122800,122500
210350.0,122799.36,122800,122600
210350.0,122799.36,122800,122600
210350.0,122798.72,122800,122400
210350.0,122799.36,122800,122600
210350.1,122798.08,122800,122600
210350.1,122798.08,122800,122600
210350.1,122797.77,122800,122400
210350.1,122797.77,122800,122400
210350.2,122797.77,122800,122400
210350.2,122797.77,122800,122400
210350.2,122797.77,122800,122400
210350.2,122798.33,122800,122500
210350.3,122797.77,122800,122400
210350.3,122798.53,122800,122400
210350.3,122798.53,122800,122400
210350.3,122798.53,122800,122400
210350.4,122898.57,122900,122600
210350.4,122899.25,122900,122400
210350.4,122897.61,122900,122400
210350.4,122897.61,122900,122400
210350.5,122897.61,122900,122400
210350.5,122897.61,122900,122400
210350.5,122897.61,122900,122400
210350.5,122899.50,122900,122400
210350.6,123390.88,123400,122400
210350.6,123390.91,123400,122400
210350.6,123154.67,123400,123000
210350.6,123191.21,123300,123000
210350.7,123154.67,123400,123000
210350.7,123191.21,123300,123000
210350.7,123154.67,123400,123000
210350.7,123191.21,123300,123000
210350.8,123213.68,123700,123000
210350.8,123382.42,123600,123000
210350.8,123382.42,123600,123000
210350.8,123472.09,123700,123000
210350.9,123472.09,123700,123000
210350.9,123472.09,123700,123000
210350.9,123472.09,123700,123000
210350.9,123265.14,123800,123000
210351.0,123223.08,123800,123000
210351.0,123223.08,123800,123000
210351.0,123509.30,123800,123300
210351.0,123509.30,123800,123300
210351.1,123509.30,123800,123300
210351.1,123491.36,123800,123300
210351.1,123402.17,123500,123300
210351.1,123402.17,123500,123300
210351.2,123402.17,123500,123300
210351.2,123402.17,123500,123300
210351.2,123434.29,123500,123300
210351.2,123522.58,123800,123500
210351.3,123522.58,123800,123500
210351.3,123522.58,123800,123500
210351.3,123522.58,123800,123500
210351.3,123522.58,123800,123500
210351.4,123522.58,123800,123500
210351.4,123522.58,123800,123500
210351.4,123522.58,123800,123500
210351.4,123522.58,123800,123500
210351.5,123522.58,123800,123500
210351.5,123522.58,123800,123500
210351.5,123522.58,123800,123500
210351.5,123522.58,123800,123500
210351.6,123522.58,123800,123500
210351.6,123397.92,123500,123300
210351.6,123397.92,123500,123300
210351.6,123397.92,123500,123300
210351.7,123397.92,123500,123300
210351.7,123397.92,123500,123300
210351.7,123397.92,123500,123300
210351.7,123172.68,123200,123000
210351.8,123178.79,123200,123000
210351.8,123199.59,123200,123000
210351.8,123199.59,123200,123000
210351.8,123199.59,123200,123000
210351.9,123199.59,123200,123000
210351.9,123199.59,123200,123000
210351.9,123199.59,123200,123000
210351.9,123199.59,123200,123000
210352.0,123199.59,123200,123000
210352.0,123498.53,123500,123200
210352.0,123497.60,123500,123000
210352.0,123386.96,123500,123100
210352.1,123499.61,123500,123200
210352.1,123499.61,123500,123200
210352.1,123499.61,123500,123200
210352.1,123499.61,123500,123200
210352.2,123499.61,123500,123200
210352.2,123499.61,123500,123200
210352.2,123795.65,123800,123200
210352.2,123415.79,123900,123300
210352.3,123798.03,123800,123200
210352.3,123893.96,123900,123300
210352.3,123894.97,123900,123400
210352.3,123597.78,123900,123500
210352.4,123500.00,123800,123200
210352.4,123300.00,123900,123100
210352.4,123726.32,123900,123700
210352.4,123700.10,123800,123700
210352.5,123700.20,123900,123700
210352.5,123726.32,123900,123700
210352.5,123726.32,123900,123700
210352.5,123726.32,123900,123700
210352.6,123726.32,123900,123700
210352.6,123726.32,123900,123700
