day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
2;45100;COCONUTS;7941;209;;;;;7944;209;;;;;7942.5;-8173.5
2;45100;DIVING_GEAR;99030;26;;;;;99033;26;;;;;99031.5;0.0
2;45100;PINA_COLADAS;14889;106;;;;;14892;106;;;;;14890.5;11522.0
2;45200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3074.0;0.0
2;45200;PINA_COLADAS;14889;74;;;;;14892;20;14893;54;;;14890.5;11559.5
2;45200;BERRIES;3849;15;3848;58;;;3855;15;3856;58;;;3852.0;0.0
2;45200;PEARLS;9996;2;9995;22;;;10002;3;10004;2;10005;22;9999.0;273.0
2;45200;COCONUTS;7942;77;7941;125;;;7944;202;;;;;7943.0;-8240.25
2;45200;DIVING_GEAR;99034;25;;;;;99037;25;;;;;99035.5;0.0
2;45200;BANANAS;4816;24;;;;;4820;3;4822;24;;;4818.0;339.3046875
2;45300;BANANAS;4815;25;;;;;4820;5;4821;2;4822;23;4817.5;342.33203125
2;45300;DIVING_GEAR;99043;6;99042;15;;;99045;6;99046;15;;;99044.0;0.0
2;45300;PEARLS;9996;2;9995;23;;;10002;6;10004;2;10005;23;9999.0;273.0
2;45300;COCONUTS;7940;185;;;;;7943;185;;;;;7941.5;-7752.0
2;45300;PINA_COLADAS;14886;28;14885;83;;;14888;83;;;;;14887.0;10203.0
2;45300;BERRIES;3848;15;3847;42;;;3855;15;3856;42;;;3851.5;0.0
2;45300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3074.0;0.0
2;45400;DIVING_GEAR;99041;7;99040;13;;;99043;7;99044;13;;;99042.0;0.0
2;45400;PEARLS;10000;3;9998;5;9996;2;10004;2;10005;30;;;10002.0;273.0
2;45400;COCONUTS;7943;193;;;;;7945;43;7946;150;;;7944.0;-8660.75
2;45400;BANANAS;4815;5;4814;32;;;4821;32;;;;;4818.0;346.080078125
2;45400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3074.0;0.0
2;45400;PINA_COLADAS;14890;96;;;;;14893;96;;;;;14891.5;11803.5
2;45400;BERRIES;3848;13;3847;41;;;3854;13;3855;41;;;3851.0;0.0
2;45500;BERRIES;3847;66;;;;;3854;18;3855;48;;;3850.5;0.0
2;45500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;45500;BANANAS;4814;29;;;;;4815;1;4821;29;;;4814.5;349.70703125
2;45500;DIVING_GEAR;99039;23;;;;;99042;23;;;;;99040.5;0.0
2;45500;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;273.0
2;45500;COCONUTS;7944;61;7943;124;;;7946;185;;;;;7945.0;-8935.75
2;45500;PINA_COLADAS;14892;31;14891;70;;;14894;31;14895;70;;;14893.0;12173.5
2;45600;PINA_COLADAS;14892;97;;;;;14895;97;;;;;14893.5;12253.5
2;45600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;45600;BERRIES;3847;18;3846;56;;;3854;18;3855;56;;;3850.5;0.0
2;45600;DIVING_GEAR;99050;24;;;;;99053;24;;;;;99051.5;0.0
2;45600;PEARLS;10002;1;9996;1;9995;24;10004;1;10005;24;;;10003.0;273.0
2;45600;COCONUTS;7943;204;;;;;7946;204;;;;;7944.5;-8867.25
2;45600;BANANAS;4820;1;4815;1;4814;24;4821;25;;;;;4820.5;351.359375
2;45700;BANANAS;4815;1;4814;30;;;4821;31;;;;;4818.0;353.720703125
2;45700;DIVING_GEAR;99070;8;99069;17;;;99072;8;99073;17;;;99071.0;0.0
2;45700;PEARLS;10002;1;9996;1;9995;30;10004;1;10005;30;;;10003.0;275.0
2;45700;COCONUTS;7944;190;;;;;7947;190;;;;;7945.5;-9114.0
2;45700;PINA_COLADAS;14895;28;14894;68;;;14897;28;14898;68;;;14896.0;13081.5
2;45700;BERRIES;3847;17;3846;42;;;3854;17;3855;42;;;3850.5;0.0
2;45700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;45800;DIVING_GEAR;99080;22;;;;;99083;22;;;;;99081.5;0.0
2;45800;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;277.0
2;45800;COCONUTS;7944;206;;;;;7947;206;;;;;7945.5;-9188.0
2;45800;BERRIES;3848;16;3847;42;;;3855;16;3856;42;;;3851.5;0.0
2;45800;BANANAS;4815;31;;;;;4821;2;4822;29;;;4818.0;352.2890625
2;45800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;45800;PINA_COLADAS;14895;97;;;;;14898;97;;;;;14896.5;13256.5
2;45900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;45900;BANANAS;4815;2;4814;30;;;4821;32;;;;;4818.0;353.33203125
2;45900;DIVING_GEAR;99082;6;99081;10;;;99084;6;99085;10;;;99083.0;0.0
2;45900;PEARLS;10002;1;9996;2;9995;30;10004;2;10005;30;;;10003.0;277.0
2;45900;COCONUTS;7943;193;;;;;7946;193;;;;;7944.5;-8743.75
2;45900;BERRIES;3848;10;3847;51;;;3855;10;3856;51;;;3851.5;0.0
2;45900;PINA_COLADAS;14893;100;;;;;14896;100;;;;;14894.5;12612.5
2;46000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;46000;PINA_COLADAS;14896;93;;;;;14899;93;;;;;14897.5;13565.5
2;46000;DIVING_GEAR;99079;28;;;;;99082;28;;;;;99080.5;0.0
2;46000;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;279.0
2;46000;COCONUTS;7944;70;7943;176;;;7946;176;;;;;7945.0;-8842.25
2;46000;BERRIES;3851;5;3848;20;3847;51;3855;71;;;;;3853.0;0.0
2;46000;BANANAS;4814;27;;;;;4821;27;;;;;4817.5;353.443359375
2;46100;BANANAS;4816;8;4815;27;;;4821;27;;;;;4818.5;352.943359375
2;46100;DIVING_GEAR;99083;16;;;;;99086;16;;;;;99084.5;0.0
2;46100;PEARLS;9998;8;9996;2;9995;25;10004;2;10005;25;;;10001.0;279.0
2;46100;COCONUTS;7943;171;;;;;7946;171;;;;;7944.5;-8873.5
2;46100;BERRIES;3848;11;3847;49;;;3850;13;3855;60;;;3849.0;0.0
2;46100;PINA_COLADAS;14899;24;14898;106;;;14901;106;;;;;14900.0;14069.0
2;46100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;46200;DIVING_GEAR;99085;24;;;;;99088;24;;;;;99086.5;0.0
2;46200;PEARLS;10002;1;9995;30;;;10005;30;;;;;10003.5;279.0
2;46200;COCONUTS;7943;168;;;;;7945;56;7946;112;;;7944.0;-8693.25
2;46200;BERRIES;3848;18;3847;40;;;3855;18;3856;40;;;3851.5;0.0
2;46200;BANANAS;4815;30;;;;;4822;30;;;;;4818.5;352.005859375
2;46200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;46200;PINA_COLADAS;14894;93;;;;;14897;93;;;;;14895.5;12946.5
2;46300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;46300;BANANAS;4814;22;;;;;4821;22;;;;;4817.5;354.173828125
2;46300;DIVING_GEAR;99080;21;;;;;99083;21;;;;;99081.5;0.0
2;46300;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;281.0
2;46300;COCONUTS;7944;225;;;;;7946;75;7947;150;;;7945.0;-9032.75
2;46300;BERRIES;3847;16;3846;40;;;3854;16;3855;40;;;3850.5;0.0
2;46300;PINA_COLADAS;14893;98;;;;;14896;98;;;;;14894.5;12715.25
2;46400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;46400;PINA_COLADAS;14893;103;;;;;14896;103;;;;;14894.5;12698.25
2;46400;DIVING_GEAR;99089;7;99088;19;;;99091;7;99092;19;;;99090.0;0.0
2;46400;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;281.0
2;46400;COCONUTS;7944;163;;;;;7946;50;7947;113;;;7945.0;-9049.75
2;46400;BERRIES;3848;19;3847;53;;;3850;24;3854;19;3855;53;3849.0;0.0
2;46400;BANANAS;4814;30;;;;;4821;30;;;;;4817.5;362.0
2;46500;BANANAS;4815;9;4814;26;;;4821;27;;;;;4818.0;362.0
2;46500;DIVING_GEAR;99104;6;99103;17;;;99106;6;99107;17;;;99105.0;0.0
2;46500;PEARLS;9998;8;9996;1;9995;26;10004;1;10005;26;;;10001.0;281.0
2;46500;COCONUTS;7944;169;;;;;7947;169;;;;;7945.5;-9085.0
2;46500;BERRIES;3848;17;3847;60;;;3855;17;3856;60;;;3851.5;0.0
2;46500;PINA_COLADAS;14894;37;14893;65;;;14897;102;;;;;14895.5;12941.5
2;46500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;46600;DIVING_GEAR;99099;7;99098;20;;;99101;7;99102;20;;;99100.0;0.0
2;46600;COCONUTS;7945;168;;;;;7948;168;;;;;7946.5;-9582.25
2;46600;BERRIES;3848;20;3847;53;;;3854;20;3855;53;;;3851.0;0.0
2;46600;PEARLS;9996;2;9995;28;;;10002;3;10004;2;10005;28;9999.0;281.0
2;46600;BANANAS;4814;30;;;;;4819;2;4821;30;;;4816.5;362.0
2;46600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;46600;PINA_COLADAS;14896;25;14895;82;;;14898;21;14899;61;;;14897.0;13408.25
2;46700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;46700;PEARLS;9996;2;9995;25;;;10002;8;10004;2;10005;25;9999.0;281.0
2;46700;BANANAS;4815;27;;;;;4820;8;4821;2;4822;25;4817.5;362.0
2;46700;COCONUTS;7946;196;;;;;7947;57;7948;55;7949;141;7946.5;-9749.5
2;46700;DIVING_GEAR;99094;10;99093;19;;;99096;10;99097;19;;;99095.0;0.0
2;46700;BERRIES;3847;19;3846;47;;;3849;2;3854;19;3855;47;3848.0;0.0
2;46700;PINA_COLADAS;14895;93;;;;;14898;93;;;;;14896.5;13371.5
2;46800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;46800;PINA_COLADAS;14894;76;;;;;14897;24;14898;52;;;14895.5;13120.5
2;46800;COCONUTS;7946;159;;;;;7949;159;;;;;7947.5;-9963.0
2;46800;DIVING_GEAR;99091;5;99090;18;;;99093;5;99094;18;;;99092.0;0.0
2;46800;BERRIES;3847;18;3846;51;;;3854;18;3855;51;;;3850.5;0.0
2;46800;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;281.0
2;46800;BANANAS;4815;21;;;;;4821;21;;;;;4818.0;362.0
2;46900;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;281.0
2;46900;BANANAS;4815;25;;;;;4822;25;;;;;4818.5;362.0
2;46900;COCONUTS;7947;44;7946;103;;;7949;147;;;;;7948.0;-10142.25
2;46900;BERRIES;3846;13;3845;45;;;3853;13;3854;45;;;3849.5;0.0
2;46900;DIVING_GEAR;99083;23;;;;;99086;23;;;;;99084.5;0.0
2;46900;PINA_COLADAS;14895;87;;;;;14898;87;;;;;14896.5;13385.75
2;46900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;47000;COCONUTS;7946;185;;;;;7949;185;;;;;7947.5;-9954.25
2;47000;BERRIES;3846;16;3845;40;;;3853;16;3854;40;;;3849.5;0.0
2;47000;DIVING_GEAR;99088;21;;;;;99090;5;99091;16;;;99089.0;0.0
2;47000;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;281.0
2;47000;BANANAS;4816;29;;;;;4822;29;;;;;4819.0;362.0
2;47000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;47000;PINA_COLADAS;14893;88;;;;;14896;88;;;;;14894.5;12786.5
2;47100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;47100;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;281.0
2;47100;BANANAS;4816;26;;;;;4819;2;4823;26;;;4817.5;362.0
2;47100;COCONUTS;7946;49;7945;144;;;7948;193;;;;;7947.0;-9734.5
2;47100;BERRIES;3847;20;3846;59;;;3853;20;3854;59;;;3850.0;0.0
2;47100;DIVING_GEAR;99079;27;;;;;99082;27;;;;;99080.5;0.0
2;47100;PINA_COLADAS;14892;85;;;;;14895;85;;;;;14893.5;12420.75
2;47200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;47200;PINA_COLADAS;14893;93;;;;;14896;93;;;;;14894.5;12700.0
2;47200;COCONUTS;7946;167;;;;;7949;167;;;;;7947.5;-9941.25
2;47200;BERRIES;3847;16;3846;49;;;3854;16;3855;49;;;3850.5;0.0
2;47200;DIVING_GEAR;99083;26;;;;;99086;26;;;;;99084.5;0.0
2;47200;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;281.0
2;47200;BANANAS;4816;27;;;;;4823;27;;;;;4819.5;362.0
2;47300;PEARLS;9998;7;9996;2;9995;28;10004;2;10005;28;;;10001.0;281.0
2;47300;BANANAS;4816;9;4815;28;;;4822;30;;;;;4819.0;362.0
2;47300;COCONUTS;7946;156;;;;;7949;156;;;;;7947.5;-10067.25
2;47300;BERRIES;3846;14;3845;59;;;3853;14;3854;59;;;3849.5;0.0
2;47300;DIVING_GEAR;99086;10;99085;14;;;99088;10;99089;14;;;99087.0;0.0
2;47300;PINA_COLADAS;14891;81;;;;;14892;34;14894;81;;;14891.5;12146.5
2;47300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;47400;COCONUTS;7947;172;;;;;7950;172;;;;;7948.5;-10322.75
2;47400;BERRIES;3846;14;3845;60;;;3853;14;3854;60;;;3849.5;0.0
2;47400;DIVING_GEAR;99090;24;;;;;99093;24;;;;;99091.5;0.0
2;47400;BANANAS;4817;10;4816;29;;;4822;29;;;;;4819.5;362.0
2;47400;PEARLS;9998;10;9996;2;9995;27;10004;2;10005;27;;;10001.0;281.0
2;47400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;47400;PINA_COLADAS;14893;106;;;;;14896;106;;;;;14894.5;12761.5
2;47500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;47500;BANANAS;4816;26;;;;;4821;6;4823;26;;;4818.5;362.0
2;47500;DIVING_GEAR;99081;23;;;;;99083;8;99084;15;;;99082.0;0.0
2;47500;PEARLS;9996;1;9995;25;;;10002;6;10004;1;10005;25;9999.0;281.0
2;47500;COCONUTS;7947;23;7945;211;;;7948;211;;;;;7947.5;-9528.0
2;47500;BERRIES;3847;15;3846;52;;;3854;15;3855;52;;;3850.5;0.0
2;47500;PINA_COLADAS;14887;74;;;;;14890;21;14891;53;;;14888.5;11121.5
2;47600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;47600;PINA_COLADAS;14886;99;;;;;14889;99;;;;;14887.5;10631.0
2;47600;COCONUTS;7945;186;;;;;7947;43;7948;143;;;7946.0;-9456.75
2;47600;BERRIES;3848;13;3847;51;;;3855;13;3856;51;;;3851.5;0.0
2;47600;BANANAS;4817;22;;;;;4823;1;4824;21;;;4820.0;362.0
2;47600;DIVING_GEAR;99082;9;99081;13;;;99084;9;99085;13;;;99083.0;0.0
2;47600;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;281.0
2;47700;BANANAS;4817;25;;;;;4823;2;4824;23;;;4820.0;362.0
2;47700;DIVING_GEAR;99083;21;;;;;99086;21;;;;;99084.5;0.0
2;47700;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;281.0
2;47700;COCONUTS;7945;189;;;;;7948;189;;;;;7946.5;-9572.0
2;47700;BERRIES;3848;14;3847;59;;;3855;14;3856;59;;;3851.5;0.0
2;47700;PINA_COLADAS;14886;77;;;;;14889;26;14890;51;;;14887.5;10819.0
2;47700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;47800;COCONUTS;7945;169;;;;;7948;169;;;;;7946.5;-9597.25
2;47800;BERRIES;3848;14;3847;55;;;3855;14;3856;55;;;3851.5;0.0
2;47800;BANANAS;4817;26;;;;;4822;9;4823;1;4824;25;4819.5;362.0
2;47800;DIVING_GEAR;99089;10;99088;14;;;99091;10;99092;14;;;99090.0;0.0
2;47800;PEARLS;9996;1;9995;25;;;10002;5;10004;1;10005;25;9999.0;281.0
2;47800;PINA_COLADAS;14885;74;;;;;14888;74;;;;;14886.5;10349.5
2;47800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3077.0;0.0
2;47900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3077.0;0.0
2;47900;BANANAS;4817;29;;;;;4823;29;;;;;4820.0;362.0
2;47900;DIVING_GEAR;99091;26;;;;;99094;26;;;;;99092.5;0.0
2;47900;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;281.0
2;47900;COCONUTS;7946;55;7945;122;;;7948;177;;;;;7947.0;-9718.75
2;47900;BERRIES;3848;20;3847;47;;;3854;20;3855;47;;;3851.0;0.0
2;47900;PINA_COLADAS;14886;22;14885;26;14884;69;14887;26;14888;69;;;14886.5;10283.5
2;48000;PINA_COLADAS;14883;38;14882;61;;;14885;38;14886;61;;;14884.0;9635.0
2;48000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3077.0;0.0
2;48000;BERRIES;3848;19;3847;59;;;3855;19;3856;59;;;3851.5;0.0
2;48000;BANANAS;4816;29;;;;;4823;29;;;;;4819.5;362.0
2;48000;DIVING_GEAR;99087;25;;;;;99090;25;;;;;99088.5;0.0
2;48000;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;281.0
2;48000;COCONUTS;7943;174;;;;;7946;174;;;;;7944.5;-8835.0
2;48100;BANANAS;4817;2;4816;21;;;4821;8;4823;23;;;4819.0;362.0
2;48100;DIVING_GEAR;99094;23;;;;;99097;23;;;;;99095.5;0.0
2;48100;PEARLS;9996;2;9995;21;;;10002;8;10004;2;10005;21;9999.0;281.0
2;48100;COCONUTS;7944;71;7943;137;;;7946;208;;;;;7945.0;-8957.0
2;48100;PINA_COLADAS;14883;73;;;;;14886;73;;;;;14884.5;9891.0
2;48100;BERRIES;3848;13;3847;57;;;3855;13;3856;57;;;3851.5;0.0
2;48100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3077.0;0.0
2;48200;BERRIES;3848;16;3847;50;;;3855;16;3856;50;;;3851.5;0.0
2;48200;BANANAS;4816;26;;;;;4820;6;4822;26;;;4818.0;362.0
2;48200;DIVING_GEAR;99103;8;99102;16;;;99105;8;99106;16;;;99104.0;0.0
2;48200;PEARLS;9995;26;;;;;10002;6;10005;26;;;9998.5;281.0
2;48200;COCONUTS;7944;199;;;;;7947;199;;;;;7945.5;-9235.75
2;48200;PINA_COLADAS;14885;98;;;;;14888;98;;;;;14886.5;10412.0
2;48200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3077.0;0.0
2;48300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3077.0;0.0
2;48300;BANANAS;4816;26;;;;;4820;3;4822;26;;;4818.0;362.0
2;48300;DIVING_GEAR;99111;19;;;;;99114;19;;;;;99112.5;0.0
2;48300;PEARLS;9996;1;9995;25;;;10002;3;10004;1;10005;25;9999.0;281.0
2;48300;COCONUTS;7945;191;;;;;7948;191;;;;;7946.5;-9474.75
2;48300;PINA_COLADAS;14885;90;;;;;14888;90;;;;;14886.5;10336.0
2;48300;BERRIES;3848;13;3847;52;;;3854;13;3855;52;;;3851.0;0.0
2;48400;PINA_COLADAS;14887;75;;;;;14888;38;14890;24;14891;51;14887.5;11129.0
2;48400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3077.0;0.0
2;48400;BERRIES;3847;13;3846;51;;;3854;13;3855;51;;;3850.5;0.0
2;48400;BANANAS;4815;24;;;;;4820;2;4822;24;;;4817.5;362.0
2;48400;DIVING_GEAR;99106;20;;;;;99109;20;;;;;99107.5;0.0
2;48400;PEARLS;9996;1;9995;23;;;10002;3;10004;1;10005;23;9999.0;281.0
2;48400;COCONUTS;7946;6;7945;108;;;7948;185;;;;;7947.0;-9717.0
2;48500;BANANAS;4816;2;4815;22;;;4822;24;;;;;4819.0;362.0
2;48500;DIVING_GEAR;99110;6;99109;12;;;99112;6;99113;12;;;99111.0;0.0
2;48500;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;281.0
2;48500;COCONUTS;7946;44;7945;120;;;7948;164;;;;;7947.0;-9731.75
2;48500;PINA_COLADAS;14889;24;14888;52;;;14891;24;14892;52;;;14890.0;11485.0
2;48500;BERRIES;3848;12;3847;50;;;3854;12;3855;50;;;3851.0;0.0
2;48500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3077.0;0.0
2;48600;BERRIES;3848;18;3847;46;;;3855;18;3856;46;;;3851.5;0.0
2;48600;BANANAS;4820;1;4815;29;;;4821;1;4822;28;;;4820.5;362.0
2;48600;DIVING_GEAR;99104;25;;;;;99107;25;;;;;99105.5;0.0
2;48600;PEARLS;10002;1;9996;1;9995;28;10004;1;10005;28;;;10003.0;281.0
2;48600;COCONUTS;7945;165;;;;;7948;165;;;;;7946.5;-9506.5
2;48600;PINA_COLADAS;14890;36;14889;60;;;14892;36;14893;60;;;14891.0;11767.5
2;48600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3077.0;0.0
2;48700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3077.0;0.0
2;48700;BANANAS;4821;1;4816;29;;;4822;29;;;;;4821.5;363.107421875
2;48700;DIVING_GEAR;99103;10;99102;10;;;99105;10;99106;10;;;99104.0;0.0
2;48700;PEARLS;9996;1;9995;28;;;9998;2;10004;1;10005;28;9997.0;283.0
2;48700;COCONUTS;7944;204;;;;;7947;204;;;;;7945.5;-9132.0
2;48700;PINA_COLADAS;14886;83;;;;;14889;83;;;;;14887.5;10641.0
2;48700;BERRIES;3849;10;3848;50;;;3856;10;3857;50;;;3852.5;0.0
2;48800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;48800;BERRIES;3850;11;3849;48;;;3857;11;3858;48;;;3853.5;0.0
2;48800;BANANAS;4817;1;4816;30;;;4823;31;;;;;4820.0;363.4794921875
2;48800;DIVING_GEAR;99108;9;99107;11;;;99110;20;;;;;99109.0;0.0
2;48800;PEARLS;9996;1;9995;30;;;10002;1;10004;1;10005;30;9999.0;287.0
2;48800;COCONUTS;7945;193;;;;;7948;193;;;;;7946.5;-9590.75
2;48800;PINA_COLADAS;14886;25;14885;74;;;14888;25;14889;74;;;14887.0;10575.5
2;48900;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;287.0
2;48900;BANANAS;4817;1;4816;24;;;4823;25;;;;;4820.0;363.255859375
2;48900;DIVING_GEAR;99099;6;99098;16;;;99101;6;99102;16;;;99100.0;0.0
2;48900;COCONUTS;7947;74;7946;137;;;7949;211;;;;;7948.0;-10155.0
2;48900;BERRIES;3850;16;3849;51;;;3857;16;3858;51;;;3853.5;0.0
2;48900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;48900;PINA_COLADAS;14889;33;14888;55;;;14891;33;14892;55;;;14890.0;11466.0
2;49000;BERRIES;3851;12;3850;47;;;3858;12;3859;47;;;3854.5;0.0
2;49000;PEARLS;9996;1;9995;21;;;9998;1;10004;1;10005;21;9997.0;287.0
2;49000;BANANAS;4817;22;;;;;4823;1;4824;21;;;4820.0;362.685546875
2;49000;COCONUTS;7946;170;;;;;7949;170;;;;;7947.5;-10021.75
2;49000;DIVING_GEAR;99116;7;99115;12;;;99118;7;99119;12;;;99117.0;0.0
2;49000;PINA_COLADAS;14890;33;14889;51;;;14893;84;;;;;14891.5;11817.5
2;49000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;49100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;49100;PINA_COLADAS;14893;98;;;;;14896;98;;;;;14894.5;12836.5
2;49100;PEARLS;9996;2;9995;23;;;10000;4;10004;2;10005;23;9998.0;289.0
2;49100;BANANAS;4817;25;;;;;4824;25;;;;;4820.5;362.2255859375
2;49100;COCONUTS;7947;183;;;;;7950;183;;;;;7948.5;-10325.0
2;49100;DIVING_GEAR;99123;22;;;;;99126;22;;;;;99124.5;0.0
2;49100;BERRIES;3850;12;3849;58;;;3857;12;3858;58;;;3853.5;0.0
2;49200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3077.0;0.0
2;49200;BERRIES;3850;14;3849;45;;;3857;14;3858;45;;;3853.5;0.0
2;49200;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;289.0
2;49200;BANANAS;4817;23;;;;;4824;23;;;;;4820.5;361.93359375
2;49200;COCONUTS;7946;162;;;;;7949;162;;;;;7947.5;-10101.5
2;49200;DIVING_GEAR;99118;20;;;;;99121;20;;;;;99119.5;0.0
2;49200;PINA_COLADAS;14894;107;;;;;14895;25;14897;107;;;14894.5;13142.5
2;49300;PEARLS;10002;1;9996;2;9995;30;10004;2;10005;30;;;10003.0;289.0
2;49300;BANANAS;4817;32;;;;;4822;10;4823;2;4824;30;4819.5;362.3955078125
2;49300;COCONUTS;7946;222;;;;;7949;222;;;;;7947.5;-10101.75
2;49300;DIVING_GEAR;99115;5;99114;16;;;99117;5;99118;16;;;99116.0;0.0
2;49300;BERRIES;3850;16;3849;50;;;3856;16;3857;50;;;3853.0;0.0
2;49300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3077.0;0.0
2;49300;PINA_COLADAS;14895;96;;;;;14898;23;14899;73;;;14896.5;13522.5
2;49400;BERRIES;3850;14;3849;50;;;3857;14;3858;50;;;3853.5;0.0
2;49400;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;291.0
2;49400;BANANAS;4820;4;4817;23;;;4824;23;;;;;4822.0;362.0478515625
2;49400;COCONUTS;7945;183;;;;;7948;183;;;;;7946.5;-9662.75
2;49400;DIVING_GEAR;99114;24;;;;;99117;24;;;;;99115.5;0.0
2;49400;PINA_COLADAS;14896;93;;;;;14899;93;;;;;14897.5;13693.0
2;49400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3077.0;0.0
2;49500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3077.0;0.0
2;49500;PINA_COLADAS;14897;26;14896;107;;;14899;107;;;;;14898.0;13733.0
2;49500;PEARLS;9996;2;9995;22;;;10002;8;10004;2;10005;22;9999.0;291.0
2;49500;BANANAS;4818;2;4817;22;;;4822;8;4824;24;;;4820.0;361.33203125
2;49500;COCONUTS;7946;170;;;;;7949;170;;;;;7947.5;-9955.25
2;49500;DIVING_GEAR;99113;18;;;;;99116;18;;;;;99114.5;0.0
2;49500;BERRIES;3850;10;3849;54;;;3853;5;3857;10;3858;54;3851.5;0.0
2;49600;BANANAS;4818;6;4817;27;;;4824;28;;;;;4821.0;361.3662109375
2;49600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3077.0;0.0
2;49600;BERRIES;3850;14;3849;49;;;3857;14;3858;49;;;3853.5;0.0
2;49600;PEARLS;9998;5;9996;1;9995;27;10004;1;10005;27;;;10001.0;291.0
2;49600;COCONUTS;7947;213;;;;;7950;213;;;;;7948.5;-10420.75
2;49600;DIVING_GEAR;99106;19;;;;;99108;5;99109;14;;;99107.0;0.0
