day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;49400;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;322.0
1;49400;COCONUTS;7977;52;7976;101;;;7979;153;;;;;7978.0;0.0
1;49500;BANANAS;4870;1;4865;1;4864;21;4871;22;;;;;4870.5;298.171875
1;49500;PEARLS;10002;4;9996;1;9995;21;10004;1;10005;21;;;10003.0;322.0
1;49500;COCONUTS;7976;191;;;;;7979;191;;;;;7977.5;0.0
1;49500;PINA_COLADAS;14948;84;;;;;14951;84;;;;;14949.5;0.0
1;49600;PINA_COLADAS;14948;99;;;;;14951;99;;;;;14949.5;0.0
1;49600;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;330.0
1;49600;COCONUTS;7976;204;;;;;7979;204;;;;;7977.5;0.0
1;49600;BANANAS;4864;23;;;;;4871;23;;;;;4867.5;295.9921875
1;49700;PINA_COLADAS;14948;39;14947;75;;;14950;39;14951;75;;;14949.0;0.0
1;49700;BANANAS;4863;29;;;;;4870;29;;;;;4866.5;290.953125
1;49700;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;330.0
1;49700;COCONUTS;7976;175;;;;;7979;175;;;;;7977.5;0.0
1;49800;BANANAS;4863;23;;;;;4868;3;4870;23;;;4865.5;285.02734375
1;49800;PINA_COLADAS;14944;23;14943;56;;;14946;23;14947;56;;;14945.0;0.0
1;49800;PEARLS;9996;2;9995;21;;;9998;1;10002;3;10004;2;9997.0;330.0
1;49800;COCONUTS;7974;151;;;;;7977;151;;;;;7975.5;0.0
1;49900;PEARLS;9995;27;;;;;10002;7;10005;27;;;9998.5;332.0
1;49900;COCONUTS;7974;219;;;;;7976;71;7977;148;;;7975.0;0.0
1;49900;PINA_COLADAS;14942;22;14941;51;;;14944;22;14945;51;;;14943.0;0.0
1;49900;BANANAS;4863;27;;;;;4868;7;4870;27;;;4865.5;285.9140625
1;50000;PEARLS;9998;1;9996;2;9995;21;10004;2;10005;21;;;10001.0;332.0
1;50000;COCONUTS;7975;69;7974;180;;;7977;180;;;;;7976.0;0.0
1;50000;PINA_COLADAS;14941;101;;;;;14944;101;;;;;14942.5;0.0
1;50000;BANANAS;4864;3;4863;21;;;4870;23;;;;;4867.0;290.32421875
1;50100;PINA_COLADAS;14943;86;;;;;14946;86;;;;;14944.5;0.0
1;50100;BANANAS;4869;1;4864;26;;;4871;26;;;;;4870.0;298.9375
1;50100;COCONUTS;7975;68;7974;199;;;7977;199;;;;;7976.0;0.0
1;50100;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;332.0
1;50200;BANANAS;4865;26;;;;;4871;1;4872;25;;;4868.0;305.8203125
1;50200;COCONUTS;7974;152;;;;;7977;152;;;;;7975.5;0.0
1;50200;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;332.0
1;50200;PINA_COLADAS;14944;39;14943;50;;;14946;39;14947;50;;;14945.0;0.0
1;50300;COCONUTS;7975;44;7974;137;;;7977;181;;;;;7976.0;0.0
1;50300;PEARLS;10002;1;9996;1;9995;25;10004;1;10005;25;;;10003.0;332.0
1;50300;PINA_COLADAS;14943;79;;;;;14946;79;;;;;14944.5;0.0
1;50300;BANANAS;4866;1;4865;25;;;4872;26;;;;;4869.0;311.25
1;50400;COCONUTS;7975;179;;;;;7978;179;;;;;7976.5;0.0
1;50400;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;334.0
1;50400;PINA_COLADAS;14943;73;;;;;14946;73;;;;;14944.5;0.0
1;50400;BANANAS;4866;22;;;;;4872;1;4873;22;;;4869.0;315.30078125
1;50500;PINA_COLADAS;14945;35;14944;53;;;14947;35;14948;53;;;14946.0;0.0
1;50500;BANANAS;4866;20;;;;;4871;4;4873;20;;;4868.5;318.40625
1;50500;COCONUTS;7977;79;7976;148;;;7979;227;;;;;7978.0;0.0
1;50500;PEARLS;9995;20;;;;;10002;4;10005;20;;;9998.5;334.0
1;50600;BANANAS;4871;1;4866;24;;;4872;1;4873;23;;;4871.5;316.890625
1;50600;COCONUTS;7975;168;;;;;7978;168;;;;;7976.5;0.0
1;50600;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;334.0
1;50600;PINA_COLADAS;14941;81;;;;;14944;81;;;;;14942.5;0.0
1;50700;COCONUTS;7976;189;;;;;7978;40;7979;149;;;7977.0;0.0
1;50700;PEARLS;9998;1;9995;21;;;10005;21;;;;;10001.5;334.0
1;50700;PINA_COLADAS;14944;35;14943;62;;;14946;35;14947;62;;;14945.0;0.0
1;50700;BANANAS;4867;1;4866;21;;;4873;21;;;;;4870.0;324.1015625
1;50800;COCONUTS;7976;217;;;;;7979;217;;;;;7977.5;0.0
1;50800;PEARLS;9996;2;9995;29;;;10002;5;10004;2;10005;29;9999.0;334.0
1;50800;PINA_COLADAS;14946;32;14945;54;;;14948;32;14949;54;;;14947.0;0.0
1;50800;BANANAS;4866;31;;;;;4871;5;4873;31;;;4868.5;323.9140625
1;50900;PINA_COLADAS;14942;91;;;;;14945;23;14946;68;;;14943.5;0.0
1;50900;BANANAS;4866;21;;;;;4869;1;4873;22;;;4867.5;321.671875
1;50900;COCONUTS;7975;66;7974;149;;;7977;215;;;;;7976.0;0.0
1;50900;PEARLS;9995;22;;;;;9998;1;10005;22;;;9996.5;334.0
1;51000;BANANAS;4867;1;4866;31;;;4872;31;;;;;4869.5;319.58984375
1;51000;COCONUTS;7974;44;7973;139;;;7976;183;;;;;7975.0;0.0
1;51000;PEARLS;9998;1;9996;1;9995;30;10004;1;10005;30;;;10001.0;336.0
1;51000;PINA_COLADAS;14939;96;;;;;14942;96;;;;;14940.5;0.0
1;51100;COCONUTS;7975;203;;;;;7977;203;;;;;7976.0;0.0
1;51100;PINA_COLADAS;14939;20;14938;62;;;14942;82;;;;;14940.5;0.0
1;51100;PEARLS;9996;1;9995;26;;;10002;5;10004;1;10005;26;9999.0;336.0
1;51100;BANANAS;4865;27;;;;;4870;5;4872;27;;;4867.5;316.9921875
1;51200;PINA_COLADAS;14938;29;14937;57;;;14941;86;;;;;14939.5;0.0
1;51200;COCONUTS;7975;229;;;;;7978;229;;;;;7976.5;0.0
1;51200;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;336.0
1;51200;BANANAS;4865;30;;;;;4872;30;;;;;4868.5;318.68359375
1;51300;PINA_COLADAS;14940;38;14939;62;;;14942;38;14943;62;;;14941.0;0.0
1;51300;PEARLS;9998;7;9995;28;;;10005;28;;;;;10001.5;336.0
1;51300;BANANAS;4866;7;4865;28;;;4872;28;;;;;4869.0;318.7265625
1;51300;COCONUTS;7976;76;7975;104;;;7978;180;;;;;7977.0;0.0
1;51400;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;336.0
1;51400;BANANAS;4866;1;4865;26;;;4872;27;;;;;4869.0;318.4609375
1;51400;PINA_COLADAS;14941;85;;;;;14944;85;;;;;14942.5;0.0
1;51400;COCONUTS;7976;160;;;;;7979;160;;;;;7977.5;0.0
1;51500;COCONUTS;7976;180;;;;;7979;180;;;;;7977.5;0.0
1;51500;PINA_COLADAS;14945;78;;;;;14948;78;;;;;14946.5;0.0
1;51500;PEARLS;9996;2;9995;20;;;10000;3;10004;2;10005;20;9998.0;336.0
1;51500;BANANAS;4867;2;4866;20;;;4873;22;;;;;4870.0;325.80859375
1;51600;PINA_COLADAS;14948;28;14947;68;;;14950;28;14951;68;;;14949.0;0.0
1;51600;COCONUTS;7978;177;;;;;7980;74;7981;103;;;7979.0;0.0
1;51600;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;336.0
1;51600;BANANAS;4867;22;;;;;4874;23;;;;;4870.5;329.671875
1;51700;PINA_COLADAS;14950;91;;;;;14953;91;;;;;14951.5;0.0
1;51700;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;336.0
1;51700;BANANAS;4867;2;4866;26;;;4873;28;;;;;4870.0;325.77734375
1;51700;COCONUTS;7978;195;;;;;7979;53;7981;195;;;7978.5;0.0
1;51800;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;336.0
1;51800;BANANAS;4866;30;;;;;4873;30;;;;;4869.5;325.30078125
1;51800;PINA_COLADAS;14954;32;14953;59;;;14956;32;14957;59;;;14955.0;0.0
1;51800;COCONUTS;7979;181;;;;;7982;181;;;;;7980.5;0.0
1;51900;COCONUTS;7980;180;;;;;7983;180;;;;;7981.5;0.0
1;51900;PINA_COLADAS;14956;20;14955;58;;;14959;78;;;;;14957.5;0.0
1;51900;BANANAS;4866;30;;;;;4873;30;;;;;4869.5;321.6953125
1;51900;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;336.0
1;52000;PINA_COLADAS;14957;105;;;;;14960;38;14961;67;;;14958.5;0.0
1;52000;COCONUTS;7981;74;7980;147;;;7983;221;;;;;7982.0;0.0
1;52000;BANANAS;4867;6;4866;30;;;4873;31;;;;;4870.0;325.60546875
1;52000;PEARLS;9998;5;9996;1;9995;30;10004;1;10005;30;;;10001.0;336.0
1;52100;PINA_COLADAS;14959;94;;;;;14962;94;;;;;14960.5;0.0
1;52100;BANANAS;4869;1;4867;4;4866;24;4873;24;;;;;4871.0;324.265625
1;52100;PEARLS;9998;4;9995;24;;;10005;24;;;;;10001.5;336.0
1;52100;COCONUTS;7981;181;;;;;7984;181;;;;;7982.5;0.0
1;52200;BANANAS;4866;22;;;;;4872;2;4873;20;;;4869.0;321.7734375
1;52200;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;336.0
1;52200;COCONUTS;7981;127;7980;142;;;7983;191;;;;;7982.0;0.0
1;52200;PINA_COLADAS;14959;21;14958;75;;;14962;96;;;;;14960.5;0.0
1;52300;COCONUTS;7981;62;7980;103;;;7983;165;;;;;7982.0;0.0
1;52300;PINA_COLADAS;14956;88;;;;;14959;88;;;;;14957.5;0.0
1;52300;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;336.0
1;52300;BANANAS;4867;2;4866;23;;;4873;25;;;;;4870.0;326.74609375
1;52400;PINA_COLADAS;14955;103;;;;;14958;40;14959;63;;;14956.5;0.0
1;52400;PEARLS;9996;1;9995;26;;;10002;9;10004;1;10005;26;9999.0;336.0
1;52400;BANANAS;4866;27;;;;;4871;9;4873;27;;;4868.5;323.70703125
1;52400;COCONUTS;7981;203;;;;;7984;203;;;;;7982.5;0.0
1;52500;PINA_COLADAS;14953;40;14952;72;;;14956;112;;;;;14954.5;0.0
1;52500;PEARLS;9996;2;9995;26;;;9998;1;10004;2;10005;26;9997.0;336.0
1;52500;BANANAS;4866;28;;;;;4873;28;;;;;4869.5;324.34375
1;52500;COCONUTS;7980;178;;;;;7983;178;;;;;7981.5;0.0
1;52600;PEARLS;10000;2;9995;27;;;10005;27;;;;;10002.5;338.0
1;52600;BANANAS;4867;27;;;;;4874;27;;;;;4870.5;329.80859375
1;52600;COCONUTS;7980;206;;;;;7983;206;;;;;7981.5;0.0
1;52600;PINA_COLADAS;14956;105;;;;;14959;105;;;;;14957.5;0.0
1;52700;PINA_COLADAS;14954;109;;;;;14957;109;;;;;14955.5;0.0
1;52700;PEARLS;9998;2;9996;2;9995;26;10004;2;10005;26;;;10001.0;338.0
1;52700;BANANAS;4867;4;4866;26;;;4873;28;;;;;4870.0;326.7109375
1;52700;COCONUTS;7980;185;;;;;7983;185;;;;;7981.5;0.0
1;52800;PINA_COLADAS;14950;20;14949;56;;;14952;20;14953;56;;;14951.0;0.0
1;52800;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;338.0
1;52800;BANANAS;4866;31;;;;;4873;31;;;;;4869.5;322.76953125
1;52800;COCONUTS;7979;213;;;;;7982;213;;;;;7980.5;0.0
1;52900;PINA_COLADAS;14948;101;;;;;14951;101;;;;;14949.5;0.0
1;52900;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;338.0
1;52900;BANANAS;4867;30;;;;;4873;1;4874;29;;;4870.0;330.50390625
1;52900;COCONUTS;7978;183;;;;;7981;183;;;;;7979.5;0.0
1;53000;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;338.0
1;53000;BANANAS;4872;1;4867;31;;;4873;1;4874;30;;;4872.5;330.4765625
1;53000;COCONUTS;7979;149;;;;;7982;149;;;;;7980.5;0.0
1;53000;PINA_COLADAS;14949;27;14948;53;;;14952;80;;;;;14950.5;0.0
1;53100;PINA_COLADAS;14952;28;14951;53;;;14955;81;;;;;14953.5;0.0
1;53100;PEARLS;9996;1;9995;28;;;10002;4;10004;1;10005;28;9999.0;338.0
1;53100;BANANAS;4868;1;4867;28;;;4872;4;4874;29;;;4870.0;335.57421875
1;53100;COCONUTS;7980;154;;;;;7982;54;7983;100;;;7981.0;0.0
1;53200;PINA_COLADAS;14949;23;14948;61;;;14951;23;14952;61;;;14950.0;0.0
1;53200;PEARLS;9996;2;9995;21;;;9998;5;10002;4;10004;2;9997.0;338.0
1;53200;BANANAS;4868;23;;;;;4873;4;4874;2;4875;21;4870.5;338.0234375
1;53200;COCONUTS;7978;163;;;;;7981;163;;;;;7979.5;0.0
1;53300;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;348.0
1;53300;BANANAS;4868;31;;;;;4874;1;4875;30;;;4871.0;338.7109375
1;53300;COCONUTS;7976;183;;;;;7979;183;;;;;7977.5;0.0
1;53300;PINA_COLADAS;14943;99;;;;;14944;22;14946;33;14947;66;14943.5;0.0
1;53400;BANANAS;4868;21;;;;;4874;21;;;;;4871.0;337.01171875
1;53400;COCONUTS;7976;200;;;;;7979;200;;;;;7977.5;0.0
1;53400;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;348.0
1;53400;PINA_COLADAS;14944;84;;;;;14947;84;;;;;14945.5;0.0
1;53500;BANANAS;4868;24;;;;;4875;24;;;;;4871.5;341.53125
1;53500;PINA_COLADAS;14946;21;14945;55;;;14948;21;14949;55;;;14947.0;0.0
1;53500;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;348.0
1;53500;COCONUTS;7977;164;;;;;7980;164;;;;;7978.5;0.0
1;53600;PINA_COLADAS;14946;110;;;;;14949;110;;;;;14947.5;0.0
1;53600;BANANAS;4873;12;4868;29;;;4875;29;;;;;4874.0;339.6640625
1;53600;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;348.0
1;53600;COCONUTS;7978;213;;;;;7980;64;7981;149;;;7979.0;0.0
1;53700;BANANAS;4868;26;;;;;4875;26;;;;;4871.5;344.859375
1;53700;PINA_COLADAS;14949;96;;;;;14952;96;;;;;14950.5;0.0
1;53700;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;348.0
1;53700;COCONUTS;7978;154;;;;;7981;154;;;;;7979.5;0.0
1;53800;BANANAS;4868;26;;;;;4875;26;;;;;4871.5;342.841796875
1;53800;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;348.0
1;53800;COCONUTS;7980;41;7979;160;;;7982;160;;;;;7981.0;0.0
1;53800;PINA_COLADAS;14950;37;14949;62;;;14952;37;14953;62;;;14951.0;0.0
1;53900;BANANAS;4869;25;;;;;4875;25;;;;;4872.0;345.73828125
1;53900;PINA_COLADAS;14946;100;;;;;14949;100;;;;;14947.5;0.0
1;53900;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;348.0
1;53900;COCONUTS;7978;80;7977;125;;;7980;205;;;;;7979.0;0.0
1;54000;PINA_COLADAS;14948;80;;;;;14951;80;;;;;14949.5;0.0
1;54000;BANANAS;4869;27;;;;;4870;3;4875;2;4876;25;4869.5;348.517578125
1;54000;PEARLS;9998;2;9996;2;9995;25;10004;2;10005;25;;;10001.0;348.0
1;54000;COCONUTS;7979;41;7978;111;;;7981;152;;;;;7980.0;0.0
1;54100;BANANAS;4869;22;;;;;4875;2;4876;21;;;4872.0;356.0859375
1;54100;PINA_COLADAS;14949;102;;;;;14952;102;;;;;14950.5;0.0
1;54100;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;348.0
1;54100;COCONUTS;7978;156;;;;;7981;156;;;;;7979.5;0.0
1;54200;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;348.0
1;54200;COCONUTS;7979;208;;;;;7982;208;;;;;7980.5;0.0
1;54200;BANANAS;4869;30;;;;;4876;30;;;;;4872.5;356.015625
1;54200;PINA_COLADAS;14952;78;;;;;14955;78;;;;;14953.5;0.0
1;54300;BANANAS;4868;24;;;;;4869;6;4875;25;;;4868.5;352.453125
1;54300;PINA_COLADAS;14954;104;;;;;14957;104;;;;;14955.5;0.0
1;54300;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;348.0
1;54300;COCONUTS;7980;77;7979;199;;;7982;199;;;;;7981.0;0.0
1;54400;PINA_COLADAS;14953;36;14952;66;;;14955;36;14956;66;;;14954.0;0.0
1;54400;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;348.0
1;54400;COCONUTS;7979;201;;;;;7982;201;;;;;7980.5;0.0
1;54400;BANANAS;4869;30;;;;;4876;30;;;;;4872.5;375.15625
1;54500;BANANAS;4869;22;;;;;4876;23;;;;;4872.5;385.58203125
1;54500;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;348.0
1;54500;COCONUTS;7979;150;;;;;7982;176;;;;;7980.5;0.0
1;54500;PINA_COLADAS;14952;104;;;;;14955;36;14956;68;;;14953.5;0.0
1;54600;COCONUTS;7980;216;;;;;7982;67;7983;149;;;7981.0;0.0
1;54600;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;348.0
1;54600;BANANAS;4869;29;;;;;4876;29;;;;;4872.5;385.2109375
1;54600;PINA_COLADAS;14951;95;;;;;14954;95;;;;;14952.5;0.0
1;54700;BANANAS;4869;31;;;;;4875;1;4876;30;;;4872.0;382.921875
1;54700;COCONUTS;7980;190;;;;;7982;67;7983;123;;;7981.0;0.0
1;54700;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;348.0
1;54700;PINA_COLADAS;14953;84;;;;;14956;84;;;;;14954.5;0.0
1;54800;PINA_COLADAS;14954;106;;;;;14957;106;;;;;14955.5;0.0
1;54800;COCONUTS;7981;216;;;;;7982;63;7984;216;;;7981.5;0.0
1;54800;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;348.0
1;54800;BANANAS;4869;25;;;;;4876;26;;;;;4872.5;388.81640625
1;54900;BANANAS;4870;4;4869;30;;;4876;30;;;;;4873.0;385.8515625
1;54900;COCONUTS;7980;193;;;;;7982;72;7983;121;;;7981.0;0.0
1;54900;PEARLS;9998;4;9995;30;;;10005;30;;;;;10001.5;348.0
1;54900;PINA_COLADAS;14954;34;14953;88;;;14956;88;;;;;14955.0;0.0
1;55000;COCONUTS;7980;157;;;;;7983;157;;;;;7981.5;0.0
1;55000;PEARLS;9998;4;9996;1;9995;29;10004;1;10005;29;;;10001.0;348.0
1;55000;BANANAS;4870;4;4869;30;;;4872;5;4875;1;4876;29;4871.0;382.71875
1;55000;PINA_COLADAS;14955;98;;;;;14958;98;;;;;14956.5;0.0
1;55100;BANANAS;4869;29;;;;;4875;29;;;;;4872.0;377.75390625
1;55100;COCONUTS;7980;176;;;;;7983;176;;;;;7981.5;0.0
1;55100;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;348.0
1;55100;PINA_COLADAS;14956;95;;;;;14959;95;;;;;14957.5;0.0
1;55200;PINA_COLADAS;14957;14;14956;52;;;14958;26;14959;20;14960;52;14957.5;0.0
1;55200;COCONUTS;7980;188;;;;;7983;188;;;;;7981.5;0.0
1;55200;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;348.0
1;55200;BANANAS;4869;25;;;;;4875;2;4876;23;;;4872.0;378.98828125
1;55300;BANANAS;4869;30;;;;;4876;30;;;;;4872.5;382.84765625
1;55300;COCONUTS;7980;188;;;;;7982;50;7983;138;;;7981.0;0.0
1;55300;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;348.0
1;55300;PINA_COLADAS;14955;103;;;;;14958;103;;;;;14956.5;0.0
1;55400;COCONUTS;7980;178;;;;;7982;64;7983;114;;;7981.0;0.0
1;55400;PEARLS;9996;1;9995;24;;;9998;1;10004;1;10005;24;9997.0;348.0
1;55400;BANANAS;4870;1;4869;24;;;4876;25;;;;;4873.0;385.1171875
1;55400;PINA_COLADAS;14956;92;;;;;14959;92;;;;;14957.5;0.0
1;55500;BANANAS;4870;23;;;;;4877;23;;;;;4873.5;389.25
1;55500;COCONUTS;7979;156;;;;;7982;168;;;;;7980.5;0.0
1;55500;PINA_COLADAS;14955;35;14954;52;;;14957;35;14958;52;;;14956.0;0.0
1;55500;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;350.0
1;55600;PINA_COLADAS;14954;21;14953;65;;;14956;21;14957;65;;;14955.0;0.0
1;55600;COCONUTS;7979;180;;;;;7981;78;7982;102;;;7980.0;0.0
1;55600;PEARLS;10002;2;9996;2;9995;23;10004;2;10005;23;;;10003.0;350.0
1;55600;BANANAS;4870;2;4869;23;;;4876;25;;;;;4873.0;384.0078125
1;55700;PEARLS;9998;8;9996;2;9995;20;10004;2;10005;20;;;10001.0;354.0
1;55700;BANANAS;4870;10;4869;20;;;4876;22;;;;;4873.0;383.48046875
1;55700;PINA_COLADAS;14954;76;;;;;14957;76;;;;;14955.5;0.0
1;55700;COCONUTS;7979;202;;;;;7982;202;;;;;7980.5;0.0
1;55800;COCONUTS;7979;192;;;;;7982;192;;;;;7980.5;0.0
1;55800;PEARLS;10002;1;9996;2;9995;30;10004;2;10005;30;;;10003.0;354.0
1;55800;BANANAS;4869;32;;;;;4875;2;4876;30;;;4872.0;378.71875
1;55800;PINA_COLADAS;14956;92;;;;;14959;92;;;;;14957.5;0.0
1;55900;PEARLS;9998;3;9995;22;;;10005;22;;;;;10001.5;356.0
1;55900;BANANAS;4870;2;4869;22;;;4871;4;4876;22;;;4870.5;382.7265625
1;55900;PINA_COLADAS;14957;101;;;;;14960;101;;;;;14958.5;0.0
1;55900;COCONUTS;7980;189;;;;;7983;189;;;;;7981.5;0.0
1;56000;PINA_COLADAS;14954;81;;;;;14957;81;;;;;14955.5;0.0
1;56000;COCONUTS;7979;217;;;;;7982;217;;;;;7980.5;0.0
1;56000;PEARLS;9998;5;9996;1;9995;23;10004;1;10005;23;;;10001.0;356.0
1;56000;BANANAS;4870;10;4869;24;;;4876;24;;;;;4873.0;387.671875
1;56100;PEARLS;9995;24;;;;;10002;10;10005;24;;;9998.5;356.0
1;56100;BANANAS;4869;24;;;;;4870;1;4874;10;4876;24;4869.5;390.4765625
1;56100;PINA_COLADAS;14955;93;;;;;14958;93;;;;;14956.5;0.0
1;56100;COCONUTS;7977;188;;;;;7980;188;;;;;7978.5;0.0
1;56200;COCONUTS;7978;49;7977;131;;;7980;180;;;;;7979.0;0.0
1;56200;PEARLS;10002;1;9996;2;9995;24;10004;2;10005;24;;;10003.0;356.0
1;56200;BANANAS;4874;2;4870;2;4869;24;4876;26;;;;;4875.0;395.5078125
1;56200;PINA_COLADAS;14956;81;;;;;14959;81;;;;;14957.5;0.0
1;56300;BANANAS;4870;2;4869;22;;;4876;24;;;;;4873.0;395.66796875
1;56300;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;358.0
1;56300;PINA_COLADAS;14959;93;;;;;14962;93;;;;;14960.5;0.0
1;56300;COCONUTS;7978;201;;;;;7981;201;;;;;7979.5;0.0
1;56400;PINA_COLADAS;14958;36;14957;64;;;14960;36;14961;64;;;14959.0;0.0
1;56400;COCONUTS;7979;183;;;;;7981;63;7982;120;;;7980.0;0.0
1;56400;BANANAS;4870;25;;;;;4876;25;;;;;4873.0;397.140625
1;56400;PEARLS;9996;1;9995;24;;;9998;1;10004;1;10005;24;9997.0;358.0
1;56500;BANANAS;4875;1;4869;26;;;4876;26;;;;;4875.5;391.6171875
1;56500;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;360.0
1;56500;PINA_COLADAS;14959;84;;;;;14962;84;;;;;14960.5;0.0
1;56500;COCONUTS;7979;187;;;;;7980;53;7982;187;;;7979.5;0.0
1;56600;COCONUTS;7979;218;;;;;7982;218;;;;;7980.5;0.0
1;56600;BANANAS;4869;31;;;;;4876;31;;;;;4872.5;393.2265625
1;56600;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;360.0
1;56600;PINA_COLADAS;14958;83;;;;;14961;83;;;;;14959.5;0.0
1;56700;PEARLS;9998;5;9996;2;9995;20;10004;2;10005;20;;;10001.0;360.0
1;56700;BANANAS;4870;5;4869;22;;;4876;22;;;;;4873.0;399.87109375
1;56700;COCONUTS;7978;218;;;;;7980;76;7981;142;;;7979.0;0.0
1;56700;PINA_COLADAS;14957;101;;;;;14960;26;14961;75;;;14958.5;0.0
1;56800;PINA_COLADAS;14960;39;14959;55;;;14962;39;14963;55;;;14961.0;0.0
1;56800;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;360.0
1;56800;BANANAS;4869;2;4868;28;;;4875;30;;;;;4872.0;394.98828125
1;56800;COCONUTS;7978;218;;;;;7980;79;7981;139;;;7979.0;0.0
1;56900;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;360.0
1;56900;BANANAS;4868;20;;;;;4875;20;;;;;4871.5;393.40625
1;56900;COCONUTS;7977;211;;;;;7980;211;;;;;7978.5;0.0
1;56900;PINA_COLADAS;14961;103;;;;;14964;103;;;;;14962.5;0.0
1;57000;PEARLS;9998;3;9996;1;9995;30;10004;1;10005;30;;;10001.0;360.0
1;57000;BANANAS;4874;1;4870;3;4869;31;4875;1;4876;30;;;4874.5;398.32421875
1;57000;COCONUTS;7978;199;;;;;7981;199;;;;;7979.5;0.0
1;57000;PINA_COLADAS;14964;24;14963;56;;;14966;24;14967;56;;;14965.0;0.0
1;57100;PEARLS;9995;24;;;;;9998;7;10005;24;;;9996.5;360.0
1;57100;BANANAS;4869;24;;;;;4872;3;4876;24;;;4870.5;401.33203125
1;57100;COCONUTS;7977;180;;;;;7978;53;7980;180;;;7977.5;0.0
1;57100;PINA_COLADAS;14962;100;;;;;14965;100;;;;;14963.5;0.0
1;57200;PINA_COLADAS;14965;31;14964;61;;;14968;92;;;;;14966.5;0.0
1;57200;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;374.0
1;57200;BANANAS;4869;26;;;;;4871;2;4872;6;4876;26;4870.0;402.36328125
1;57200;COCONUTS;7977;221;;;;;7980;221;;;;;7978.5;0.0
1;57300;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;374.0
1;57300;BANANAS;4869;28;;;;;4876;28;;;;;4872.5;401.2578125
1;57300;COCONUTS;7977;180;;;;;7980;180;;;;;7978.5;0.0
1;57300;PINA_COLADAS;14963;92;;;;;14966;92;;;;;14964.5;0.0
1;57400;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;374.0
1;57400;BANANAS;4869;27;;;;;4875;2;4876;25;;;4872.0;400.2578125
1;57400;COCONUTS;7976;202;;;;;7979;202;;;;;7977.5;0.0
1;57400;PINA_COLADAS;14961;76;;;;;14964;76;;;;;14962.5;0.0
1;57500;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;374.0
1;57500;BANANAS;4869;29;;;;;4876;29;;;;;4872.5;401.28515625
1;57500;COCONUTS;7975;158;;;;;7977;52;7978;106;;;7976.0;0.0
1;57500;PINA_COLADAS;14959;84;;;;;14962;28;14963;56;;;14960.5;0.0
